ts(Global),ts(GNSS),ts(GNSS time),LLH(latitude),LLH(longitude),LLH(altitude),GNSS_qual,GNSS_age,TM(north),TM(east),Heading(GPS),ts(bucket - MC),bucket_x,bucket_y,bucket_z,slope_boom,slope_arm,slope_bucket,swing_angle,track_angle,body_roll,body_pitch,ts(Engine),rpm,fuel_consumption_rate,ts(pressure),p_boom_up,p_boom_down,p_arm_in,p_arm_out,p_bkt_in,p_bkt_out,p_swing_left,p_swing_right,p_pilot_boom_up,p_pilot_boom_down,p_pilot_arm_in,p_pilot_arm_out,p_pilot_bkt_in,p_pilot_bkt_out,p_pilot_swing_left,p_pilot_swing_right,ts(pc),laz_file_name,ts(svo_cam),ts_svo_cam,svo_timestamp,
152832.971170, 4.148562136, 20260310-15:28:32-950000, 35.93917363833334, 126.54887130166667, 6.727300000000003, 4, 2.0, 371392277.5140, 159294209.4776, 268.11, 4.163310239, -219.42, 7132.93, -1574.85, 28.129, -82.279, -44.658, 91.953, -2.100, 0.241, 0.852, 4.196762813, 1356.0, 24.550, 0.0, 130.80, 1.80, 33.60, 145.20, 53.40, 118.80, 8.40, 7.80, 0.000, 213.000, 2.000, 208.000, 4.000, 85.000, 4.000, 2.000, 4.180945419, pc_20260310_152832_950.laz, 4.19356112, 20260310-152832.959051, 1773124112863465000
152833.071344, 4.249233328, 20260310-15:28:33-050000, 35.939173636666666, 126.54887131166667, 6.729600000000001, 4, 2.0, 371392277.2862, 159294210.4733, 268.096, 4.2633014209999995, -223.55, 7254.48, -1648.14, 27.137, -80.356, -44.621, 91.951, -2.100, 0.238, 0.860, 4.296634134, 1356.0, 24.200, 0.0, 131.40, 2.40, 33.00, 146.40, 55.80, 125.40, 9.00, 7.80, 3.000, 207.000, 1.000, 215.000, 2.000, 86.000, 2.000, 6.000, 4.281674085, pc_20260310_152833_050.laz, 4.296061349, 20260310-152833.061524, 1773124112963452000
152833.170668, 4.347711366, 20260310-15:28:33-150000, 35.93917363, 126.54887130833333, 6.730400000000003, 4, 2.2, 371392276.5033, 159294210.2963, 268.055, 4.363308666, -227.78, 7377.31, -1720.28, 26.132, -78.388, -44.584, 91.949, -2.100, 0.242, 0.858, 4.396668435, 1361.5, 24.550, 0.0, 133.80, 2.40, 30.60, 148.80, 58.20, 131.40, 9.00, 8.40, 1.000, 202.000, 1.000, 219.000, 0.000, 88.000, 2.000, 0.000, 4.382587781, pc_20260310_152833_151.laz, 4.395065412, 20260310-152833.160550, 1773124113063442000
152833.271497, 4.448438326, 20260310-15:28:33-250000, 35.939173618333335, 126.5488713, 6.7337000000000025, 4, 1.3, 371392275.1996, 159294209.5607, 268.081, 4.46331914, -232.66, 7510.61, -1799.92, 25.024, -76.210, -44.540, 91.948, -2.100, 0.244, 0.862, 4.49678709, 1358.0, 24.100, 0.0, 136.20, 2.40, 28.20, 148.80, 60.00, 137.40, 9.00, 8.40, 2.000, 203.000, 3.000, 224.000, 1.000, 83.000, 2.000, 0.000, 4.481730512, pc_20260310_152833_251.laz, 4.492094346, 20260310-152833.257569, 1773124113163443000
152833.371367, 4.548541448, 20260310-15:28:33-350000, 35.939173628333336, 126.548871295, 6.733600000000003, 4, 1.4, 371392276.2576, 159294209.2313, 268.05, 4.563307567, -236.89, 7641.36, -1853.08, 24.150, -74.132, -44.483, 91.946, -2.100, 0.241, 0.879, 4.597409601, 1356.5, 24.300, 0.0, 139.20, 2.40, 25.80, 149.40, 62.40, 142.80, 9.00, 8.40, 2.000, 202.000, 1.000, 230.000, 3.000, 81.000, 2.000, 6.000, 4.581817397, pc_20260310_152833_351.laz, 4.594920632, 20260310-152833.360394, 1773124113263508000
152833.471019, 4.649301578, 20260310-15:28:33-450000, 35.93917363166667, 126.5488713, 6.732100000000003, 4, 1.5, 371392276.5666, 159294209.8315, 268.104, 4.663309218, -241.48, 7783.84, -1909.33, 23.178, -71.827, -44.428, 91.943, -2.100, 0.239, 0.888, 4.696715945, 1361.5, 24.400, 0.0, 141.60, 2.40, 24.00, 149.40, 64.80, 148.20, 9.00, 8.40, 2.000, 202.000, 2.000, 234.000, 1.000, 81.000, 4.000, 0.000, 4.681518216, pc_20260310_152833_450.laz, 4.693663376, 20260310-152833.459128, 1773124113363457000
152833.570841, 4.748967377, 20260310-15:28:33-550000, 35.939173635, 126.54887129833334, 6.730300000000003, 4, 1.5, 371392276.9017, 159294209.7626, 268.14, 4.763303393, -246.53, 7931.67, -1955.48, 22.241, -69.420, -44.393, 91.941, -2.100, 0.242, 0.896, 4.7970769109999996, 1358.5, 24.050, 0.0, 142.80, 3.00, 22.20, 150.00, 67.20, 153.00, 9.60, 9.00, 2.000, 200.000, 3.000, 232.000, 2.000, 86.000, 4.000, 1.000, 4.782488774, pc_20260310_152833_552.laz, 4.800385743, 20260310-152833.565850, 1773124113463471000
152833.670443, 4.847960524, 20260310-15:28:33-650000, 35.939173636666666, 126.54887129333333, 6.730300000000003, 4, 1.6, 371392277.0872, 159294209.3201, 268.11, 4.863338072, -251.93, 8084.75, -1992.32, 21.320, -66.923, -44.341, 91.941, -2.100, 0.244, 0.893, 4.896759426, 1353.0, 24.100, 0.0, 142.20, 3.00, 21.60, 150.60, 69.60, 157.80, 9.60, 9.00, 0.000, 199.000, 2.000, 231.000, 2.000, 88.000, 2.000, 4.000, 4.881861273, pc_20260310_152833_650.laz, 4.891318788, 20260310-152833.656778, 1773124113563465000
152833.771712, 4.948007982, 20260310-15:28:33-750000, 35.93917363833334, 126.54887129166667, 6.729000000000003, 4, 1.8, 371392277.2762, 159294209.1599, 268.046, 4.963320723, -257.24, 8239.77, -2021.39, 20.422, -64.362, -44.295, 91.941, -2.100, 0.242, 0.895, 5.005494844, 1355.5, 24.850, 0.0, 141.00, 3.00, 21.00, 150.00, 72.60, 161.40, 9.60, 9.00, 3.000, 220.000, 0.000, 228.000, 4.000, 85.000, 1.000, 0.000, 4.982189107, pc_20260310_152833_751.laz, 4.991829839, 20260310-152833.757299, 1773124113663499000
152833.871023, 5.048918355, 20260310-15:28:33-850000, 35.939173628333336, 126.54887129666666, 6.7276000000000025, 4, 1.9, 371392276.1233, 159294209.7222, 268.026, 5.063315614, -262.14, 8392.49, -2043.90, 19.542, -61.782, -44.276, 91.939, -2.100, 0.242, 0.895, 5.097070275, 1358.0, 24.200, 0.0, 136.20, 3.00, 21.00, 150.00, 73.20, 166.80, 9.60, 9.00, 2.000, 225.000, 1.000, 226.000, 3.000, 85.000, 3.000, 2.000, 5.081633841, pc_20260310_152833_850.laz, 5.095200205, 20260310-152833.860634, 1773124113763460000
